sale_id,product_id,warehouse_id,sale_date,quantity_sold,sales_amount
SAL_22609,PRD_1863,WH_011,2024-10-01,10,6705.3
SAL_22610,PRD_0378,WH_057,2024-04-05,2,312.26
SAL_22611,PRD_0492,WH_002,2025-12-14,15,
SAL_22612,PRD_1198,WH_073,2024-06-01,2,442.24
SAL_22613,PRD_3116,WH_077,2025-03-11,18,9985.14
SAL_22614,PRD_1138,WH_055,2024-08-06,14,1444.66
SAL_22615,PRD_0891,WH_058,2022-02-24,20,11067.0
SAL_22616,PRD_3470,WH_026,2023-08-03,16,3821.28
SAL_22617,PRD_3956,WH_071,2025-04-10,8,3676.8
SAL_22618,PRD_3020,WH_022,2023-11-06,4,3166.04
SAL_22619,PRD_1798,WH_042,2022-12-22,14,7747.88
SAL_22620,PRD_0660,WH_057,2022-06-05,4,187.64
SAL_22621,PRD_4968,WH_043,2024-02-11,3,1286.28
SAL_22622,PRD_1155,WH_035,2025-08-10,7,1629.6
SAL_22623,PRD_1713,WH_016,2023-07-01,12,14767.2
SAL_22624,PRD_2134,WH_050,2025-02-14,5,217.7
SAL_22625,PRD_2319,WH_059,2023-03-30,2,
SAL_22626,PRD_0067,WH_042,2023-09-30,19,2086.01
SAL_22627,PRD_4094,WH_065,2024-08-22,3,621.09
SAL_22628,PRD_4010,WH_045,2024-11-04,18,3372.84
SAL_22629,PRD_0395,WH_058,2024-03-13,3,165.18
SAL_22630,PRD_3726,WH_075,2022-05-16,12,3387.96
SAL_22631,PRD_0490,WH_019,2024-10-02,3,125.91
SAL_22632,PRD_0754,WH_032,2024-12-11,8,861.44
SAL_22633,PRD_2122,WH_073,2024-05-03,6,1370.16
SAL_22634,PRD_4853,WH_035,2022-11-01,6,4048.26
SAL_22635,PRD_1970,WH_001,2022-09-11,4,230.52
SAL_22636,PRD_1391,WH_003,2023-03-17,10,4682.9
SAL_22637,PRD_2119,WH_007,2023-03-20,20,3083.8
SAL_22638,PRD_0723,WH_029,2025-11-07,17,
SAL_22639,PRD_4289,WH_027,2025-02-01,13,2142.14
SAL_22640,PRD_4339,WH_046,2022-10-29,8,1855.52
SAL_22641,PRD_2798,WH_015,2025-08-21,3,837.57
SAL_22642,PRD_0484,WH_030,2022-05-21,6,369.3
SAL_22643,PRD_1986,WH_053,2025-05-13,14,2380.28
SAL_22644,PRD_1376,WH_080,2025-08-20,7,3713.5
SAL_22645,PRD_4974,WH_034,2024-05-02,13,8567.65
SAL_22646,PRD_0172,WH_001,2024-11-02,14,1239.84
SAL_22647,PRD_0812,WH_046,2023-07-11,9,331.38
SAL_22648,PRD_2011,WH_038,2024-02-15,19,3935.47
SAL_22649,PRD_3612,WH_025,2024-06-21,13,374.53
SAL_22650,PRD_3049,WH_024,2024-08-04,20,8391.0
SAL_22651,PRD_4679,WH_056,2025-08-18,8,276.56
SAL_22652,PRD_0655,WH_023,2024-08-04,13,2783.04
SAL_22653,PRD_0330,WH_078,2022-05-09,16,2450.4
SAL_22654,PRD_2432,WH_007,2023-07-02,1,111.91
SAL_22655,PRD_1712,WH_006,2024-06-07,11,14836.25
SAL_22656,PRD_1122,WH_074,2022-08-21,2,650.98
SAL_22657,PRD_3343,WH_030,2022-10-29,15,745.35
SAL_22658,PRD_2249,WH_034,2025-04-01,10,1760.3
SAL_22659,PRD_1069,WH_007,2022-08-01,19,4574.82
SAL_22660,PRD_2200,WH_025,2022-05-06,13,2857.53
SAL_22661,PRD_4299,WH_041,2022-11-18,8,11198.48
SAL_22662,PRD_0825,WH_006,2022-08-01,16,7753.76
SAL_22663,PRD_1820,WH_053,2024-07-01,3,1579.65
SAL_22664,PRD_0921,WH_049,2023-12-21,13,976.3
SAL_22665,PRD_2367,WH_043,2024-11-06,3,841.02
SAL_22666,PRD_4117,WH_026,2023-01-24,8,2169.36
SAL_22667,PRD_2707,WH_027,2024-05-16,9,2401.38
SAL_22668,PRD_0605,WH_070,2025-04-07,5,118.15
SAL_22669,PRD_0408,WH_003,2022-06-24,8,452.32
SAL_22670,PRD_0116,WH_059,2024-12-17,11,756.47
SAL_22671,PRD_3681,WH_013,2024-12-11,16,4492.0
SAL_22672,PRD_1929,WH_060,2022-06-17,18,2181.06
SAL_22673,PRD_1633,WH_035,2025-04-03,18,24861.6
SAL_22674,PRD_0833,WH_026,2024-01-14,3,1334.7
SAL_22675,PRD_1692,WH_020,2025-07-19,10,13454.1
SAL_22676,PRD_1229,WH_035,2023-06-18,15,6772.95
SAL_22677,PRD_3136,WH_054,2025-03-24,2,1564.24
SAL_22678,PRD_2918,WH_040,2022-10-21,9,1192.14
SAL_22679,PRD_1787,WH_048,2022-04-03,15,5326.65
SAL_22680,PRD_2711,WH_075,2025-08-22,10,644.0
SAL_22681,PRD_2429,WH_047,2024-11-29,19,1897.15
SAL_22682,PRD_2658,WH_043,2024-01-15,2,183.24
SAL_22683,PRD_3234,WH_027,2023-03-06,3,823.53
SAL_22684,PRD_0298,WH_023,2022-05-05,2,140.16
SAL_22685,PRD_3642,WH_038,2023-11-19,18,3508.56
SAL_22686,PRD_0902,WH_001,2023-02-03,16,9821.12
SAL_22687,PRD_1374,WH_042,2023-01-22,14,6866.86
SAL_22688,PRD_0879,WH_024,2022-05-13,17,3336.59
SAL_22689,PRD_3620,WH_060,2022-11-14,14,749.7
SAL_22690,PRD_3931,WH_009,2022-01-21,11,3926.67
SAL_22691,PRD_0441,WH_055,2023-04-03,17,357.51
SAL_22692,PRD_2133,WH_031,2023-07-27,19,1232.15
SAL_22693,PRD_1374,WH_030,2022-05-12,1,490.49
SAL_22694,PRD_0567,WH_003,2023-11-06,16,3266.4
SAL_22695,PRD_2284,WH_024,2025-11-27,19,1790.94
SAL_22696,PRD_1294,WH_075,2025-05-05,7,961.59
SAL_22697,PRD_2969,WH_001,2022-04-23,15,
SAL_22698,PRD_3661,WH_010,2024-06-29,6,943.86
SAL_22699,PRD_0045,WH_061,2022-05-14,11,742.61
SAL_22700,PRD_2244,WH_029,2022-01-04,10,310.4
SAL_22701,PRD_2391,WH_010,2024-05-10,15,374.1
SAL_22702,PRD_1050,WH_012,2023-03-24,1,355.83
SAL_22703,PRD_3513,WH_008,2022-10-06,12,2392.08
SAL_22704,PRD_4155,WH_003,2025-02-15,16,1987.84
SAL_22705,PRD_3267,WH_080,2023-01-21,19,5307.84
SAL_22706,PRD_2155,WH_035,2023-10-07,9,225.54
SAL_22707,PRD_0037,WH_019,2024-08-07,14,1961.54
SAL_22708,PRD_1626,WH_038,2022-02-19,2,360.24
SAL_22709,PRD_2866,WH_026,2024-09-28,11,3589.96
SAL_22710,PRD_0498,WH_064,2025-09-09,5,715.9
SAL_22711,PRD_3347,WH_045,2025-10-23,16,6381.44
SAL_22712,PRD_2536,WH_066,2025-01-24,6,91.68
SAL_22713,PRD_1121,WH_017,2024-04-15,2,570.34
SAL_22714,PRD_3721,WH_039,2024-06-23,7,905.87
SAL_22715,PRD_2668,WH_019,2025-04-29,1,86.15
SAL_22716,PRD_0979,WH_018,2025-03-26,18,4507.56
SAL_22717,PRD_0614,WH_012,2025-12-06,11,2567.62
SAL_22718,PRD_0490,WH_028,2023-02-02,16,671.52
SAL_22719,PRD_4916,WH_053,2023-07-24,19,8765.65
SAL_22720,PRD_3923,WH_037,2025-01-30,9,4581.09
SAL_22721,PRD_2844,WH_078,2025-12-15,16,2660.64
SAL_22722,PRD_1924,WH_019,2025-10-14,2,887.48
SAL_22723,PRD_3718,WH_053,2025-09-25,11,3380.3
SAL_22724,PRD_2902,WH_026,2023-03-06,20,2944.2
SAL_22725,PRD_2286,WH_025,2023-05-21,3,
SAL_22726,PRD_3374,WH_030,2022-01-17,11,1766.71
SAL_22727,PRD_0379,WH_017,2022-01-16,3,517.68
SAL_22728,PRD_3977,WH_075,2022-06-20,8,4763.68
SAL_22729,PRD_0404,WH_027,2025-05-03,5,740.0
SAL_22730,PRD_4129,WH_019,2025-04-12,1,231.42
SAL_22731,PRD_0683,WH_044,2022-03-10,15,746.7
SAL_22732,PRD_1407,WH_011,2024-02-24,11,5367.56
SAL_22733,PRD_3240,WH_056,2022-01-09,5,
SAL_22734,PRD_0362,WH_029,2023-11-13,2,255.34
SAL_22735,PRD_4840,WH_038,2025-08-26,8,6745.6
SAL_22736,PRD_3168,WH_066,2025-05-22,9,3680.64
SAL_22737,PRD_0820,WH_010,2024-11-27,5,1059.95
SAL_22738,PRD_4046,WH_043,2023-12-25,1,65.96
SAL_22739,PRD_0137,WH_003,2024-03-25,14,877.24
SAL_22740,PRD_0036,WH_028,2023-04-03,20,1833.0
SAL_22741,PRD_1079,WH_068,2023-07-09,13,1862.38
SAL_22742,PRD_0326,WH_056,2024-06-27,9,1107.27
SAL_22743,PRD_3589,WH_061,2025-11-14,9,2238.39
SAL_22744,PRD_1388,WH_030,2022-06-04,4,342.12
SAL_22745,PRD_2563,WH_034,2022-07-26,12,
SAL_22746,PRD_3602,WH_067,2023-12-23,20,4448.8
SAL_22747,PRD_0478,WH_037,2022-07-29,11,
SAL_22748,PRD_4834,WH_044,2025-10-07,13,9312.03
SAL_22749,PRD_2703,WH_067,2025-08-21,18,1624.86
SAL_22750,PRD_0216,WH_064,2024-11-08,12,1140.36
SAL_22751,PRD_2211,WH_017,2025-11-16,9,1127.97
SAL_22752,PRD_3942,WH_044,2025-06-01,18,15375.24
SAL_22753,PRD_4097,WH_014,2025-12-09,2,404.74
SAL_22754,PRD_3160,WH_003,2022-02-20,16,1385.92
SAL_22755,PRD_4824,WH_007,2023-08-01,12,3849.48
SAL_22756,PRD_2041,WH_033,2024-11-27,20,633.6
SAL_22757,PRD_1479,WH_072,2022-07-03,18,1479.24
SAL_22758,PRD_0686,WH_034,2022-09-08,17,2648.43
SAL_22759,PRD_1851,WH_009,2023-09-14,7,2193.24
SAL_22760,PRD_3808,WH_010,2025-10-11,5,3427.85
SAL_22761,PRD_0180,WH_046,2025-07-31,1,136.33
SAL_22762,PRD_0696,WH_069,2025-06-12,6,1351.2
SAL_22763,PRD_4820,WH_023,2024-11-03,10,2320.1
SAL_22764,PRD_3446,WH_040,2025-03-07,10,1461.5
SAL_22765,PRD_0886,WH_072,2023-05-17,7,2604.56
SAL_22766,PRD_3671,WH_009,2023-07-29,13,5214.95
SAL_22767,PRD_0453,WH_011,2025-10-16,8,652.88
SAL_22768,PRD_2762,WH_027,2025-06-15,12,1171.68
SAL_22769,PRD_0620,WH_032,2025-10-12,15,2754.45
SAL_22770,PRD_2170,WH_016,2022-05-31,6,1308.12
SAL_22771,PRD_2618,WH_040,2023-12-10,7,818.79
SAL_22772,PRD_3076,WH_072,2025-03-04,6,6219.0
SAL_22773,PRD_4141,WH_071,2023-02-27,3,535.83
SAL_22774,PRD_3467,WH_004,2022-02-21,1,176.41
SAL_22775,PRD_0959,WH_045,2023-01-09,17,11243.46
SAL_22776,PRD_3692,WH_015,2025-12-02,19,5053.43
SAL_22777,PRD_0207,WH_050,2022-09-27,19,588.62
SAL_22778,PRD_3093,WH_042,2022-06-17,1,1005.94
SAL_22779,PRD_1977,WH_016,2022-10-25,11,468.82
SAL_22780,PRD_1752,WH_076,2022-07-31,5,1698.95
SAL_22781,PRD_2892,WH_034,2025-06-16,12,3599.4
SAL_22782,PRD_0200,WH_028,2024-01-09,7,816.83
SAL_22783,PRD_3963,WH_062,2023-11-23,9,4127.22
SAL_22784,PRD_0814,WH_021,2023-09-04,18,15541.2
SAL_22785,PRD_3564,WH_044,2025-07-15,1,428.13
SAL_22786,PRD_1074,WH_014,2024-09-16,6,2230.5
SAL_22787,PRD_3078,WH_004,2023-06-28,20,2440.6
SAL_22788,PRD_4203,WH_036,2025-07-12,5,950.65
SAL_22789,PRD_2856,WH_011,2025-01-01,20,6512.8
SAL_22790,PRD_0729,WH_026,2024-03-19,1,90.55
SAL_22791,PRD_2889,WH_034,2023-04-19,13,2101.32
SAL_22792,PRD_2890,WH_001,2022-10-07,18,3027.06
SAL_22793,PRD_4228,WH_025,2022-06-06,7,857.36
SAL_22794,PRD_0804,WH_031,2025-05-03,15,12143.85
SAL_22795,PRD_4806,WH_040,2023-09-21,12,2322.0
SAL_22796,PRD_2832,WH_067,2024-11-03,14,3764.46
SAL_22797,PRD_1051,WH_023,2024-10-04,16,5726.56
SAL_22798,PRD_2084,WH_074,2025-10-24,6,978.78
SAL_22799,PRD_3251,WH_024,2023-06-10,13,2122.12
SAL_22800,PRD_0157,WH_041,2022-07-17,11,2314.62
SAL_22801,PRD_1145,WH_006,2024-02-17,5,1142.75
SAL_22802,PRD_4043,WH_028,2024-10-26,12,995.4
SAL_22803,PRD_0342,WH_060,2025-09-25,16,2308.96
SAL_22804,PRD_2158,WH_021,2024-07-21,18,3600.54
SAL_22805,PRD_2368,WH_001,2022-09-25,6,236.46
SAL_22806,PRD_0918,WH_075,2023-11-27,4,1208.76
SAL_22807,PRD_1486,WH_001,2025-01-23,8,351.52
SAL_22808,PRD_4158,WH_019,2023-10-29,4,454.92
SAL_22809,PRD_0199,WH_073,2023-09-23,19,3705.0
SAL_22810,PRD_0504,WH_009,2023-12-22,18,1136.7
SAL_22811,PRD_4113,WH_069,2022-07-26,2,165.12
SAL_22812,PRD_0559,WH_077,2024-04-14,16,1705.44
SAL_22813,PRD_0543,WH_047,2024-03-06,9,1718.73
SAL_22814,PRD_2407,WH_024,2024-04-09,2,90.04
SAL_22815,PRD_4901,WH_022,2023-07-03,12,5167.8
SAL_22816,PRD_1793,WH_009,2022-02-21,3,499.38
SAL_22817,PRD_2135,WH_073,2022-04-27,17,3988.71
SAL_22818,PRD_3618,WH_062,2024-06-27,11,2816.99
SAL_22819,PRD_2876,WH_016,2025-02-02,15,4579.65
SAL_22820,PRD_4975,WH_051,2025-01-19,13,3517.28
SAL_22821,PRD_2533,WH_044,2022-05-16,11,
SAL_22822,PRD_1608,WH_010,2022-12-07,9,765.18
SAL_22823,PRD_1131,WH_017,2025-01-05,6,985.38
SAL_22824,PRD_4921,WH_009,2025-01-31,6,4663.92
SAL_22825,PRD_3538,WH_039,2023-03-09,13,929.89
SAL_22826,PRD_3588,WH_013,2024-10-26,8,2130.8
SAL_22827,PRD_0605,WH_079,2022-09-23,1,23.63
SAL_22828,PRD_1867,WH_020,2024-03-04,10,2837.9
SAL_22829,PRD_0075,WH_055,2025-03-30,8,1194.08
SAL_22830,PRD_2185,WH_023,2023-08-30,20,2235.4
SAL_22831,PRD_0243,WH_025,2022-01-12,3,264.03
SAL_22832,PRD_0613,WH_022,2022-07-07,8,204.32
SAL_22833,PRD_0899,WH_008,2022-01-19,9,1798.74
SAL_22834,PRD_3577,WH_075,2024-02-07,11,3334.32
SAL_22835,PRD_0329,WH_060,2025-08-27,3,405.96
SAL_22836,PRD_4144,WH_017,2022-05-05,17,351.73
SAL_22837,PRD_2327,WH_022,2023-12-07,3,684.63
SAL_22838,PRD_0347,WH_031,2022-04-25,16,538.56
SAL_22839,PRD_4918,WH_060,2024-07-11,5,5969.0
SAL_22840,PRD_0007,WH_071,2024-06-12,4,382.68
SAL_22841,PRD_0509,WH_059,2023-04-10,4,914.68
SAL_22842,PRD_0573,WH_077,2025-05-20,10,258.4
SAL_22843,PRD_3915,WH_059,2023-03-13,18,8121.78
SAL_22844,PRD_1205,WH_016,2024-09-05,6,1402.02
SAL_22845,PRD_3655,WH_027,2022-01-21,8,3631.28
SAL_22846,PRD_0139,WH_057,2024-07-12,3,445.89
SAL_22847,PRD_4723,WH_009,2024-06-16,8,2751.52
SAL_22848,PRD_3773,WH_016,2025-08-03,1,359.8
SAL_22849,PRD_1947,WH_079,2023-05-11,11,2689.5
SAL_22850,PRD_0478,WH_050,2025-02-02,3,301.53
SAL_22851,PRD_0695,WH_012,2023-08-21,19,2010.96
SAL_22852,PRD_0707,WH_006,2022-05-07,15,1280.4
SAL_22853,PRD_2901,WH_077,2025-12-28,4,624.56
SAL_22854,PRD_1340,WH_036,2022-05-02,4,729.32
SAL_22855,PRD_0011,WH_030,2025-12-06,13,1598.09
SAL_22856,PRD_1386,WH_062,2023-05-11,10,4143.2
SAL_22857,PRD_2351,WH_051,2022-06-02,15,2540.55
SAL_22858,PRD_0178,WH_041,2022-04-27,6,
SAL_22859,PRD_2259,WH_016,2024-04-27,17,2777.46
SAL_22860,PRD_3354,WH_041,2022-07-29,1,270.56
SAL_22861,PRD_2317,WH_039,2024-03-24,11,1345.3
SAL_22862,PRD_1120,WH_007,2023-04-02,5,2417.95
SAL_22863,PRD_1272,WH_036,2022-04-16,20,9463.4
SAL_22864,PRD_1695,WH_045,2023-01-08,2,2979.32
SAL_22865,PRD_3712,WH_056,2023-10-15,18,15264.54
SAL_22866,PRD_0105,WH_041,2022-06-08,15,1742.1
SAL_22867,PRD_1239,WH_041,2022-10-27,6,3528.12
SAL_22868,PRD_4737,WH_042,2025-06-14,1,337.12
SAL_22869,PRD_3639,WH_019,2022-02-16,15,2113.35
SAL_22870,PRD_0425,WH_071,2023-10-01,19,986.86
SAL_22871,PRD_1242,WH_046,2025-10-29,11,2865.94
SAL_22872,PRD_0060,WH_052,2025-09-11,17,2302.65
SAL_22873,PRD_3052,WH_036,2024-07-02,9,382.32
SAL_22874,PRD_0332,WH_010,2025-02-10,2,226.88
SAL_22875,PRD_1395,WH_011,2022-06-02,19,7534.83
SAL_22876,PRD_4122,WH_033,2025-09-05,17,352.75
SAL_22877,PRD_0430,WH_070,2023-10-09,5,54.45
SAL_22878,PRD_1090,WH_008,2025-03-07,5,2495.0
SAL_22879,PRD_3570,WH_036,2025-08-20,13,4555.46
SAL_22880,PRD_2619,WH_003,2023-01-11,5,569.35
SAL_22881,PRD_3233,WH_070,2023-06-09,2,418.4
SAL_22882,PRD_4729,WH_019,2025-06-10,19,4908.08
SAL_22883,PRD_4173,WH_025,2024-02-07,11,1974.06
SAL_22884,PRD_0916,WH_011,2023-03-27,2,564.68
SAL_22885,PRD_0962,WH_022,2023-12-22,6,4057.56
SAL_22886,PRD_0281,WH_028,2025-11-27,16,696.32
SAL_22887,PRD_1343,WH_011,2022-08-15,10,2482.0
SAL_22888,PRD_3337,WH_020,2023-03-31,8,452.4
SAL_22889,PRD_0812,WH_052,2025-12-11,17,625.94
SAL_22890,PRD_3625,WH_070,2022-09-20,13,5039.97
SAL_22891,PRD_2357,WH_049,2025-02-19,5,446.95
SAL_22892,PRD_1268,WH_078,2023-03-25,6,1752.24
SAL_22893,PRD_1597,WH_017,2024-02-20,2,2931.38
SAL_22894,PRD_3313,WH_026,2025-01-20,4,998.56
SAL_22895,PRD_1040,WH_023,2022-12-02,10,
SAL_22896,PRD_2975,WH_039,2022-12-11,11,12402.72
SAL_22897,PRD_1587,WH_055,2022-03-30,10,5462.3
SAL_22898,PRD_3571,WH_015,2024-02-11,2,314.74
SAL_22899,PRD_0658,WH_065,2024-05-16,8,1947.44
SAL_22900,PRD_1001,WH_024,2024-10-27,17,7590.67
SAL_22901,PRD_2034,WH_033,2022-05-10,1,126.71
SAL_22902,PRD_3167,WH_066,2022-02-25,20,19024.0
SAL_22903,PRD_0493,WH_023,2023-05-24,5,171.05
SAL_22904,PRD_4124,WH_051,2025-01-26,8,
SAL_22905,PRD_0059,WH_033,2024-01-27,8,1321.68
SAL_22906,PRD_0087,WH_020,2023-12-05,14,1210.72
SAL_22907,PRD_1804,WH_032,2025-07-17,14,9134.86
SAL_22908,PRD_3628,WH_059,2025-02-01,15,676.2
SAL_22909,PRD_0415,WH_051,2022-08-05,19,2622.76
SAL_22910,PRD_1986,WH_058,2022-01-08,9,1530.18
SAL_22911,PRD_1683,WH_022,2023-12-19,15,11173.95
SAL_22912,PRD_3142,WH_060,2022-11-16,12,3450.6
SAL_22913,PRD_0664,WH_028,2023-05-01,20,4530.4
SAL_22914,PRD_2450,WH_039,2025-10-28,13,1938.04
SAL_22915,PRD_4204,WH_071,2022-07-14,8,1552.48
SAL_22916,PRD_0182,WH_055,2024-06-20,8,1073.04
SAL_22917,PRD_4031,WH_055,2024-11-28,16,1326.88
SAL_22918,PRD_0650,WH_036,2025-05-07,17,1974.89
SAL_22919,PRD_0270,WH_043,2024-09-20,14,540.96
SAL_22920,PRD_1056,WH_058,2025-11-24,11,947.54
SAL_22921,PRD_2086,WH_001,2023-10-21,10,1739.3
SAL_22922,PRD_1253,WH_029,2025-04-27,20,6493.6
SAL_22923,PRD_0418,WH_021,2024-09-22,8,370.4
SAL_22924,PRD_1950,WH_018,2025-05-19,15,
SAL_22925,PRD_0007,WH_066,2024-03-29,4,382.68
SAL_22926,PRD_0032,WH_034,2024-11-08,12,
SAL_22927,PRD_3639,WH_004,2023-07-20,4,563.56
SAL_22928,PRD_2335,WH_079,2025-09-07,20,2394.6
SAL_22929,PRD_1284,WH_010,2022-05-26,1,629.11
SAL_22930,PRD_1479,WH_030,2025-07-10,15,1232.7
SAL_22931,PRD_1844,WH_047,2023-04-06,7,1137.29
SAL_22932,PRD_0732,WH_041,2023-11-06,1,
SAL_22933,PRD_3036,WH_031,2024-06-29,5,5570.3
SAL_22934,PRD_0993,WH_022,2025-12-29,14,4972.38
SAL_22935,PRD_2372,WH_042,2022-12-30,16,4328.48
SAL_22936,PRD_0424,WH_068,2025-11-18,7,261.38
SAL_22937,PRD_0091,WH_017,2024-11-19,10,291.5
SAL_22938,PRD_0468,WH_005,2023-11-20,11,407.11
SAL_22939,PRD_1230,WH_025,2023-02-18,2,923.7
SAL_22940,PRD_0437,WH_058,2025-02-03,7,897.82
SAL_22941,PRD_2732,WH_080,2022-07-13,10,711.9
SAL_22942,PRD_0509,WH_049,2023-08-29,5,1143.35
SAL_22943,PRD_3558,WH_037,2024-09-29,14,2585.8
SAL_22944,PRD_3482,WH_005,2022-03-02,4,1155.0
SAL_22945,PRD_0905,WH_024,2024-01-06,1,818.72
SAL_22946,PRD_1897,WH_004,2022-06-14,18,5405.22
SAL_22947,PRD_2824,WH_030,2025-10-01,6,2052.18
SAL_22948,PRD_1646,WH_035,2023-12-11,13,
SAL_22949,PRD_0257,WH_020,2023-08-05,12,831.12
SAL_22950,PRD_0883,WH_005,2022-07-30,8,5199.84
SAL_22951,PRD_2099,WH_030,2024-07-17,12,1549.8
SAL_22952,PRD_3573,WH_078,2023-05-29,3,1200.03
SAL_22953,PRD_0228,WH_023,2022-07-21,2,226.98
SAL_22954,PRD_0550,WH_022,2023-06-11,7,
SAL_22955,PRD_4277,WH_010,2024-08-21,8,3732.4
SAL_22956,PRD_1050,WH_041,2024-05-14,3,1067.49
SAL_22957,PRD_1353,WH_039,2022-07-16,6,2163.24
SAL_22958,PRD_2758,WH_027,2022-02-17,5,1518.0
SAL_22959,PRD_1308,WH_072,2023-04-08,8,4568.96
SAL_22960,PRD_0717,WH_007,2023-04-09,7,761.53
SAL_22961,PRD_4800,WH_074,2023-02-18,8,7239.2
SAL_22962,PRD_2129,WH_029,2025-04-02,16,1063.68
SAL_22963,PRD_1321,WH_009,2022-05-10,5,2252.95
SAL_22964,PRD_3249,WH_041,2023-02-05,9,2828.34
SAL_22965,PRD_0328,WH_052,2024-02-04,4,702.44
SAL_22966,PRD_4118,WH_020,2025-04-05,7,882.56
SAL_22967,PRD_3553,WH_067,2025-11-12,2,168.58
SAL_22968,PRD_1348,WH_001,2022-04-10,5,
SAL_22969,PRD_0581,WH_025,2024-11-04,11,254.65
SAL_22970,PRD_3830,WH_071,2022-06-07,20,3242.4
SAL_22971,PRD_4679,WH_051,2022-11-30,4,138.28
SAL_22972,PRD_0158,WH_016,2023-08-24,1,202.36
SAL_22973,PRD_4921,WH_032,2024-10-29,11,8550.52
SAL_22974,PRD_1397,WH_019,2022-07-27,8,618.16
SAL_22975,PRD_3528,WH_034,2024-07-24,14,2446.08
SAL_22976,PRD_1853,WH_067,2024-09-22,18,7874.82
SAL_22977,PRD_2133,WH_004,2022-01-05,13,843.05
SAL_22978,PRD_2192,WH_017,2025-05-05,11,519.97
SAL_22979,PRD_4768,WH_003,2023-08-26,5,4841.25
SAL_22980,PRD_2609,WH_080,2024-05-24,13,715.26
SAL_22981,PRD_0952,WH_011,2022-10-07,18,7572.6
SAL_22982,PRD_2594,WH_020,2023-01-01,1,127.03
SAL_22983,PRD_0293,WH_068,2022-08-26,4,470.56
SAL_22984,PRD_1119,WH_037,2024-08-25,12,3246.0
SAL_22985,PRD_0542,WH_076,2024-10-22,8,774.16
SAL_22986,PRD_2503,WH_044,2025-11-03,7,1153.88
SAL_22987,PRD_2173,WH_055,2022-04-24,1,39.71
SAL_22988,PRD_3023,WH_046,2022-02-21,6,575.94
SAL_22989,PRD_1157,WH_057,2024-04-19,3,1219.08
SAL_22990,PRD_4908,WH_019,2023-03-09,9,2078.37
SAL_22991,PRD_1060,WH_024,2022-10-26,19,6351.13
SAL_22992,PRD_0172,WH_045,2022-05-10,20,1771.2
SAL_22993,PRD_0857,WH_069,2023-03-16,10,5360.1
SAL_22994,PRD_2582,WH_016,2025-04-09,16,1842.56
SAL_22995,PRD_3241,WH_077,2024-03-04,6,1071.0
SAL_22996,PRD_0751,WH_032,2022-12-29,5,1513.05
SAL_22997,PRD_3375,WH_009,2025-06-17,18,2517.48
SAL_22998,PRD_1144,WH_070,2023-07-03,4,1708.72
SAL_22999,PRD_0512,WH_075,2022-11-29,8,835.2
SAL_23000,PRD_0441,WH_065,2023-07-09,11,231.33
SAL_23001,PRD_3581,WH_031,2025-04-03,9,2600.28
SAL_23002,PRD_0734,WH_076,2025-07-02,20,4374.6
SAL_23003,PRD_0684,WH_024,2025-05-20,14,2548.84
SAL_23004,PRD_4023,WH_006,2023-07-31,8,244.16
SAL_23005,PRD_1290,WH_024,2025-08-21,2,686.22
SAL_23006,PRD_4939,WH_026,2025-07-23,11,2463.89
SAL_23007,PRD_0853,WH_063,2023-07-27,1,877.7
SAL_23008,PRD_2736,WH_055,2025-02-22,5,1589.95
SAL_23009,PRD_0605,WH_046,2022-12-06,18,425.34
SAL_23010,PRD_0599,WH_013,2023-07-25,20,958.2
SAL_23011,PRD_3540,WH_063,2022-07-15,6,453.12
SAL_23012,PRD_4235,WH_003,2025-04-08,3,176.58
SAL_23013,PRD_4080,WH_015,2022-12-29,19,4880.72
SAL_23014,PRD_3651,WH_040,2023-06-10,9,
SAL_23015,PRD_2402,WH_034,2024-06-14,4,1121.52
SAL_23016,PRD_0361,WH_053,2025-02-17,9,
SAL_23017,PRD_1152,WH_062,2024-03-31,16,5473.28
SAL_23018,PRD_0896,WH_069,2025-03-11,5,3257.3
SAL_23019,PRD_0783,WH_078,2023-06-29,20,
SAL_23020,PRD_4831,WH_040,2023-01-28,5,3326.0
SAL_23021,PRD_0468,WH_043,2024-02-05,12,444.12
SAL_23022,PRD_1916,WH_041,2022-08-20,16,924.0
SAL_23023,PRD_4237,WH_072,2023-11-10,10,2331.8
SAL_23024,PRD_0200,WH_060,2025-09-26,1,116.69
SAL_23025,PRD_3147,WH_036,2024-10-26,11,5729.13
SAL_23026,PRD_2518,WH_052,2025-08-22,16,820.8
SAL_23027,PRD_1268,WH_022,2023-08-12,13,3796.52
SAL_23028,PRD_4382,WH_011,2025-07-11,5,6669.7
SAL_23029,PRD_1139,WH_004,2022-04-15,15,2255.25
SAL_23030,PRD_0588,WH_029,2024-06-29,19,
SAL_23031,PRD_3022,WH_026,2025-01-31,2,2358.8
SAL_23032,PRD_1125,WH_059,2025-01-12,2,203.68
SAL_23033,PRD_0917,WH_036,2025-03-03,7,3264.24
SAL_23034,PRD_4279,WH_012,2024-08-07,2,1291.82
SAL_23035,PRD_0996,WH_007,2023-09-23,2,765.28
SAL_23036,PRD_2363,WH_006,2024-11-25,10,2923.5
SAL_23037,PRD_2714,WH_002,2022-05-16,5,1069.8
SAL_23038,PRD_1985,WH_005,2022-08-31,10,2092.9
