inventory_id,product_id,warehouse_id,stock_in_hand,damaged_units,last_updated
INV_06100,PRD_4922,WH_020,96,6.0,2024-12-14
INV_06101,PRD_0699,WH_004,236,29.0,2024-12-16
INV_06102,PRD_2672,WH_052,45,15.0,2024-05-06
INV_06103,PRD_2949,WH_030,265,20.0,2024-11-27
INV_06104,PRD_2799,WH_056,166,17.0,2025-07-09
INV_06105,PRD_1045,WH_037,306,2.0,2024-11-20
INV_06106,PRD_2409,WH_065,87,21.0,2025-05-04
INV_06107,PRD_1300,WH_065,275,23.0,2025-04-03
INV_06108,PRD_2468,WH_003,247,1.0,2025-08-04
INV_06109,PRD_4413,WH_073,114,27.0,2024-02-11
INV_06110,PRD_4371,WH_029,5,3.0,2024-04-09
INV_06111,PRD_3672,WH_003,98,26.0,2024-10-07
INV_06112,PRD_0366,WH_030,269,27.0,2025-02-21
INV_06113,PRD_0336,WH_035,244,12.0,2024-02-04
INV_06114,PRD_4696,WH_019,240,7.0,2025-02-16
INV_06115,PRD_3041,WH_035,69,3.0,2025-02-21
INV_06116,PRD_4171,WH_064,11,3.0,2024-08-04
INV_06117,PRD_0086,WH_038,136,23.0,2025-05-17
INV_06118,PRD_4996,WH_015,48,,2025-01-19
INV_06119,PRD_2150,WH_022,98,0.0,2024-10-13
INV_06120,PRD_0755,WH_043,109,11.0,2025-03-19
INV_06121,PRD_2659,WH_066,0,0.0,
INV_06122,PRD_2004,WH_036,0,,2025-09-12
INV_06123,PRD_3067,WH_079,333,25.0,2024-10-11
INV_06124,PRD_2437,WH_043,235,12.0,2024-12-02
INV_06125,PRD_3767,WH_023,6,4.0,2024-11-07
INV_06126,PRD_2235,WH_070,181,25.0,2024-04-08
INV_06127,PRD_3087,WH_001,60,,
INV_06128,PRD_2298,WH_051,59,,2024-01-05
INV_06129,PRD_2216,WH_058,73,,2024-06-04
INV_06130,PRD_4984,WH_010,39,1.0,2024-10-14
INV_06131,PRD_4465,WH_068,8,2.0,2024-11-02
INV_06132,PRD_1299,WH_050,95,30.0,2024-03-10
INV_06133,PRD_4009,WH_072,205,26.0,2024-11-09
INV_06134,PRD_1989,WH_046,127,,2025-06-11
INV_06135,PRD_1707,WH_047,116,30.0,2025-07-17
INV_06136,PRD_3304,WH_076,63,13.0,2025-03-11
INV_06137,PRD_3961,WH_025,72,13.0,2025-07-27
INV_06138,PRD_0869,WH_074,0,0.0,2024-11-17
INV_06139,PRD_0684,WH_007,297,21.0,2024-08-08
INV_06140,PRD_0963,WH_053,123,6.0,2024-06-09
INV_06141,PRD_4680,WH_068,131,1.0,2024-02-22
INV_06142,PRD_3203,WH_079,137,17.0,2025-08-23
INV_06143,PRD_4015,WH_055,139,24.0,2024-02-16
INV_06144,PRD_3507,WH_044,38,14.0,
INV_06145,PRD_3189,WH_079,85,19.0,2025-12-06
INV_06146,PRD_2546,WH_021,182,5.0,2024-10-03
INV_06147,PRD_2858,WH_054,119,11.0,2025-02-07
INV_06148,PRD_4779,WH_035,0,0.0,2024-01-07
INV_06149,PRD_1087,WH_022,69,14.0,2025-12-16
INV_06150,PRD_0715,WH_037,117,17.0,2025-12-11
INV_06151,PRD_1265,WH_025,28,15.0,2024-06-06
INV_06152,PRD_3575,WH_055,0,0.0,2025-08-13
INV_06153,PRD_3441,WH_023,28,16.0,2025-12-18
INV_06154,PRD_3251,WH_069,135,7.0,
INV_06155,PRD_0110,WH_074,53,1.0,2024-04-12
INV_06156,PRD_4348,WH_079,78,20.0,2025-10-15
INV_06157,PRD_1390,WH_071,30,8.0,2024-11-02
INV_06158,PRD_1218,WH_025,196,8.0,2025-07-12
INV_06159,PRD_0066,WH_007,150,18.0,2025-08-16
INV_06160,PRD_3317,WH_075,58,7.0,2025-03-06
INV_06161,PRD_0422,WH_011,2,1.0,2025-08-27
INV_06162,PRD_1477,WH_045,10,4.0,2024-11-20
INV_06163,PRD_3293,WH_049,195,25.0,
INV_06164,PRD_3921,WH_078,118,15.0,2024-08-19
INV_06165,PRD_2709,WH_025,161,17.0,2024-11-13
INV_06166,PRD_0591,WH_061,229,26.0,2024-06-27
INV_06167,PRD_2296,WH_026,39,24.0,2025-01-14
INV_06168,PRD_0011,WH_035,39,6.0,2024-09-01
INV_06169,PRD_0272,WH_073,0,0.0,2025-12-04
INV_06170,PRD_0053,WH_050,187,9.0,2025-09-07
INV_06171,PRD_0708,WH_071,94,18.0,2024-10-14
INV_06172,PRD_2107,WH_079,309,,
INV_06173,PRD_0173,WH_057,104,22.0,
INV_06174,PRD_2192,WH_054,293,,2024-08-08
INV_06175,PRD_0697,WH_021,65,2.0,2024-06-06
INV_06176,PRD_3304,WH_066,58,17.0,2025-07-17
INV_06177,PRD_1260,WH_005,38,20.0,2024-06-23
INV_06178,PRD_3956,WH_038,68,28.0,2025-03-14
INV_06179,PRD_2413,WH_039,100,18.0,2024-01-16
INV_06180,PRD_4403,WH_027,0,0.0,2024-05-22
INV_06181,PRD_0406,WH_080,170,3.0,2024-05-25
INV_06182,PRD_3522,WH_027,75,,2025-12-15
INV_06183,PRD_2965,WH_061,60,18.0,2024-11-06
INV_06184,PRD_3814,WH_007,0,0.0,2025-02-08
INV_06185,PRD_2571,WH_013,166,21.0,2025-06-10
INV_06186,PRD_1250,WH_038,3,0.0,2024-04-13
INV_06187,PRD_2944,WH_004,113,15.0,2025-11-21
INV_06188,PRD_1055,WH_018,95,12.0,
INV_06189,PRD_1352,WH_062,64,28.0,2025-03-06
INV_06190,PRD_0192,WH_054,69,16.0,2024-05-05
INV_06191,PRD_0676,WH_017,142,3.0,2025-04-13
INV_06192,PRD_4232,WH_022,84,,2024-04-10
INV_06193,PRD_3483,WH_077,333,19.0,2025-07-20
INV_06194,PRD_0329,WH_004,263,12.0,2024-02-05
INV_06195,PRD_1790,WH_043,71,5.0,2024-07-02
INV_06196,PRD_0730,WH_009,196,13.0,2025-12-18
INV_06197,PRD_4596,WH_007,210,19.0,2025-09-08
INV_06198,PRD_1554,WH_052,0,0.0,2024-01-13
INV_06199,PRD_2736,WH_070,195,8.0,2025-10-01
INV_06200,PRD_2113,WH_022,86,11.0,2024-09-14
INV_06201,PRD_0912,WH_016,89,,2025-03-16
INV_06202,PRD_2613,WH_039,0,0.0,2024-03-23
INV_06203,PRD_1535,WH_029,8,,2025-05-14
INV_06204,PRD_4958,WH_073,25,,2024-06-14
INV_06205,PRD_0869,WH_001,59,1.0,2025-05-27
INV_06206,PRD_4625,WH_071,126,4.0,2024-10-21
INV_06207,PRD_0164,WH_013,192,1.0,2024-03-15
INV_06208,PRD_3954,WH_008,19,1.0,
INV_06209,PRD_3169,WH_067,59,15.0,2024-08-09
INV_06210,PRD_2487,WH_016,224,21.0,2024-03-06
INV_06211,PRD_3049,WH_074,164,20.0,2024-08-13
INV_06212,PRD_3878,WH_042,236,0.0,
INV_06213,PRD_2778,WH_032,84,2.0,2024-12-11
INV_06214,PRD_2572,WH_050,228,,2025-07-27
INV_06215,PRD_0181,WH_074,9,6.0,2024-01-06
INV_06216,PRD_0479,WH_026,587,0.0,
INV_06217,PRD_0443,WH_045,21,3.0,2024-10-04
INV_06218,PRD_3922,WH_069,45,26.0,2025-10-13
INV_06219,PRD_1865,WH_013,144,18.0,
INV_06220,PRD_0783,WH_027,307,0.0,2025-04-05
INV_06221,PRD_3113,WH_079,49,14.0,2025-05-02
INV_06222,PRD_0409,WH_073,295,3.0,2025-06-22
INV_06223,PRD_0515,WH_042,312,1.0,2025-09-12
INV_06224,PRD_4923,WH_013,57,15.0,
INV_06225,PRD_0687,WH_011,168,14.0,2024-12-22
INV_06226,PRD_4438,WH_027,133,9.0,2024-07-27
INV_06227,PRD_4125,WH_039,76,30.0,
INV_06228,PRD_1888,WH_071,132,13.0,2025-01-22
INV_06229,PRD_1128,WH_020,47,10.0,2025-02-11
INV_06230,PRD_4324,WH_066,46,18.0,2024-04-14
INV_06231,PRD_4669,WH_058,63,16.0,2024-10-26
INV_06232,PRD_4858,WH_057,61,3.0,2024-01-20
INV_06233,PRD_0246,WH_008,84,19.0,2025-10-23
INV_06234,PRD_3376,WH_061,56,11.0,2025-03-21
INV_06235,PRD_2114,WH_021,7,,2024-10-07
INV_06236,PRD_3170,WH_018,78,19.0,2025-12-08
INV_06237,PRD_4510,WH_018,181,6.0,2024-01-15
INV_06238,PRD_3261,WH_018,144,11.0,
INV_06239,PRD_3092,WH_074,66,9.0,2025-10-01
INV_06240,PRD_0839,WH_080,286,19.0,2025-11-02
INV_06241,PRD_2119,WH_004,65,10.0,2024-02-27
INV_06242,PRD_2234,WH_079,105,0.0,
INV_06243,PRD_3130,WH_018,91,1.0,
INV_06244,PRD_2617,WH_060,24,17.0,2025-04-15
INV_06245,PRD_2053,WH_059,34,26.0,2024-12-14
INV_06246,PRD_2049,WH_059,84,3.0,2024-04-05
INV_06247,PRD_1821,WH_049,377,11.0,2025-08-04
INV_06248,PRD_2445,WH_039,148,26.0,2024-02-20
INV_06249,PRD_0179,WH_011,31,13.0,
INV_06250,PRD_4423,WH_036,0,0.0,2025-03-10
INV_06251,PRD_4190,WH_030,79,25.0,2024-01-18
INV_06252,PRD_4496,WH_076,181,19.0,2025-02-10
INV_06253,PRD_3320,WH_029,42,30.0,2025-03-17
INV_06254,PRD_4267,WH_013,228,6.0,2024-03-08
INV_06255,PRD_2173,WH_029,127,23.0,2025-03-17
INV_06256,PRD_0504,WH_002,213,19.0,2024-09-19
INV_06257,PRD_1728,WH_016,71,20.0,
INV_06258,PRD_4694,WH_080,87,26.0,2025-04-12
INV_06259,PRD_4066,WH_047,78,2.0,2024-05-25
INV_06260,PRD_2573,WH_015,239,25.0,2025-04-04
INV_06261,PRD_0438,WH_056,43,28.0,2024-10-26
INV_06262,PRD_0338,WH_013,127,10.0,2024-11-14
INV_06263,PRD_4859,WH_028,108,11.0,2024-09-09
INV_06264,PRD_2254,WH_057,35,,2024-05-12
INV_06265,PRD_4414,WH_078,27,3.0,
INV_06266,PRD_3171,WH_013,8,0.0,2025-12-03
INV_06267,PRD_2296,WH_037,14,2.0,2024-06-04
INV_06268,PRD_1914,WH_038,35,,2025-12-11
INV_06269,PRD_0156,WH_011,36,16.0,2024-05-03
INV_06270,PRD_4323,WH_045,144,9.0,2024-03-21
INV_06271,PRD_2369,WH_020,4,0.0,2025-06-12
INV_06272,PRD_3639,WH_054,71,29.0,2025-02-17
INV_06273,PRD_2064,WH_072,1,,2024-05-16
INV_06274,PRD_2566,WH_022,254,,2025-05-25
INV_06275,PRD_1834,WH_006,61,2.0,2025-02-24
INV_06276,PRD_0656,WH_059,0,0.0,2024-02-04
INV_06277,PRD_2827,WH_021,7,0.0,2025-01-08
INV_06278,PRD_0712,WH_076,0,0.0,
INV_06279,PRD_4550,WH_004,49,16.0,2024-12-04
INV_06280,PRD_2589,WH_055,105,20.0,2024-10-19
INV_06281,PRD_4005,WH_027,16,12.0,2025-05-12
INV_06282,PRD_3069,WH_030,291,26.0,2024-05-04
INV_06283,PRD_0587,WH_059,183,15.0,
INV_06284,PRD_1489,WH_012,0,0.0,2024-09-11
INV_06285,PRD_4912,WH_052,18,16.0,2025-06-11
INV_06286,PRD_4558,WH_027,74,5.0,2025-03-14
INV_06287,PRD_3189,WH_002,163,9.0,2024-07-04
INV_06288,PRD_2609,WH_025,264,20.0,2025-11-12
INV_06289,PRD_4948,WH_019,12,5.0,2024-09-12
INV_06290,PRD_1146,WH_078,170,,2024-10-06
INV_06291,PRD_3436,WH_014,27,6.0,2024-09-27
INV_06292,PRD_2116,WH_023,145,29.0,2024-02-01
INV_06293,PRD_2160,WH_003,249,25.0,2025-12-09
INV_06294,PRD_2301,WH_019,23,10.0,2024-04-10
INV_06295,PRD_2372,WH_021,206,18.0,2024-07-21
INV_06296,PRD_1584,WH_035,66,2.0,2024-06-10
INV_06297,PRD_2344,WH_020,111,,2025-06-11
INV_06298,PRD_3829,WH_014,62,30.0,2024-06-04
INV_06299,PRD_4361,WH_077,82,24.0,2025-08-18
INV_06300,PRD_4970,WH_037,308,25.0,2025-06-15
INV_06301,PRD_0842,WH_048,287,5.0,2024-12-10
INV_06302,PRD_0066,WH_080,118,4.0,2025-07-08
INV_06303,PRD_3187,WH_033,23,,2025-11-27
INV_06304,PRD_0550,WH_033,179,4.0,2024-02-10
INV_06305,PRD_2066,WH_050,184,17.0,2025-07-25
INV_06306,PRD_2457,WH_044,138,25.0,
INV_06307,PRD_0887,WH_068,56,,2025-12-23
INV_06308,PRD_1941,WH_019,201,23.0,2024-03-16
INV_06309,PRD_4091,WH_039,34,5.0,2025-01-12
INV_06310,PRD_3922,WH_051,9,6.0,2025-07-21
INV_06311,PRD_2460,WH_006,161,,2024-02-18
INV_06312,PRD_1306,WH_067,65,1.0,2024-01-25
INV_06313,PRD_1264,WH_051,27,7.0,2025-02-19
INV_06314,PRD_2154,WH_031,53,21.0,2024-08-22
INV_06315,PRD_2705,WH_051,8,1.0,2024-08-11
INV_06316,PRD_0628,WH_080,223,25.0,2025-12-04
INV_06317,PRD_4103,WH_072,39,11.0,2024-10-07
INV_06318,PRD_4950,WH_063,7,5.0,2024-03-14
INV_06319,PRD_4286,WH_051,14,6.0,2024-06-10
INV_06320,PRD_3289,WH_007,82,12.0,2025-09-26
INV_06321,PRD_3056,WH_057,223,24.0,2024-03-19
INV_06322,PRD_1378,WH_009,30,8.0,2024-10-01
INV_06323,PRD_0244,WH_057,205,1.0,2024-01-27
INV_06324,PRD_0290,WH_056,18,0.0,
INV_06325,PRD_3907,WH_062,127,12.0,2024-10-06
INV_06326,PRD_3487,WH_019,0,0.0,2024-10-14
INV_06327,PRD_3055,WH_050,0,0.0,2024-11-05
INV_06328,PRD_0547,WH_033,155,,
INV_06329,PRD_2265,WH_012,66,11.0,2024-12-23
INV_06330,PRD_3578,WH_027,65,1.0,2024-07-07
INV_06331,PRD_4350,WH_012,0,0.0,2025-12-24
INV_06332,PRD_4804,WH_048,21,6.0,2025-08-14
INV_06333,PRD_4973,WH_033,53,2.0,2025-10-06
INV_06334,PRD_4071,WH_043,212,6.0,2025-06-16
INV_06335,PRD_2786,WH_067,147,23.0,
INV_06336,PRD_2724,WH_004,231,2.0,2025-02-15
INV_06337,PRD_4739,WH_002,146,5.0,2024-02-02
INV_06338,PRD_2868,WH_001,230,4.0,2025-12-18
INV_06339,PRD_2709,WH_028,189,8.0,2025-07-26
INV_06340,PRD_3715,WH_031,18,10.0,2025-04-21
INV_06341,PRD_2811,WH_078,9,8.0,2025-08-11
INV_06342,PRD_2966,WH_037,43,,2024-04-03
INV_06343,PRD_4755,WH_053,30,17.0,2024-09-24
INV_06344,PRD_2938,WH_039,86,13.0,2024-12-22
INV_06345,PRD_2503,WH_042,88,14.0,2024-10-04
INV_06346,PRD_3199,WH_010,72,6.0,2024-10-07
INV_06347,PRD_4279,WH_057,47,,2025-02-20
INV_06348,PRD_4276,WH_078,77,19.0,2025-05-17
INV_06349,PRD_2127,WH_059,251,7.0,2025-08-05
INV_06350,PRD_1823,WH_030,63,19.0,2025-07-05
INV_06351,PRD_2185,WH_035,215,9.0,2024-08-04
INV_06352,PRD_2902,WH_025,0,0.0,2025-02-12
INV_06353,PRD_2842,WH_006,227,14.0,2025-05-26
INV_06354,PRD_1376,WH_077,53,13.0,2025-11-07
INV_06355,PRD_0157,WH_013,117,14.0,2024-11-07
INV_06356,PRD_4987,WH_058,32,25.0,
INV_06357,PRD_1754,WH_002,142,25.0,2024-12-26
INV_06358,PRD_0445,WH_019,34,25.0,2025-05-24
INV_06359,PRD_2352,WH_002,159,1.0,2025-08-14
INV_06360,PRD_3324,WH_050,197,20.0,2025-06-10
INV_06361,PRD_4601,WH_001,69,1.0,2024-04-11
INV_06362,PRD_2917,WH_041,138,13.0,2025-04-13
INV_06363,PRD_2254,WH_058,65,20.0,2025-04-10
INV_06364,PRD_2981,WH_065,126,12.0,2025-02-20
INV_06365,PRD_0058,WH_061,73,7.0,2025-09-02
INV_06366,PRD_4912,WH_008,8,,2024-10-06
INV_06367,PRD_4765,WH_029,1,1.0,2024-11-04
INV_06368,PRD_3113,WH_002,63,18.0,2025-03-23
INV_06369,PRD_0323,WH_062,149,15.0,2025-12-12
INV_06370,PRD_1435,WH_033,77,1.0,2025-12-20
INV_06371,PRD_2714,WH_071,119,,2025-08-23
INV_06372,PRD_2595,WH_057,60,6.0,2024-05-08
INV_06373,PRD_4677,WH_029,22,22.0,
INV_06374,PRD_4724,WH_034,50,24.0,2024-01-07
INV_06375,PRD_1455,WH_050,29,10.0,2025-04-02
INV_06376,PRD_0443,WH_072,281,,2025-01-10
INV_06377,PRD_0171,WH_049,37,2.0,
INV_06378,PRD_0940,WH_039,0,0.0,2024-02-23
INV_06379,PRD_3112,WH_039,17,11.0,2024-04-09
INV_06380,PRD_4633,WH_061,23,3.0,2025-02-16
INV_06381,PRD_4309,WH_040,62,20.0,2025-10-26
INV_06382,PRD_2150,WH_014,51,11.0,2025-12-11
INV_06383,PRD_0104,WH_014,346,19.0,2024-06-13
INV_06384,PRD_2572,WH_026,170,26.0,2024-02-01
INV_06385,PRD_2733,WH_065,158,16.0,2024-04-06
INV_06386,PRD_2786,WH_069,97,3.0,2024-07-22
INV_06387,PRD_4641,WH_022,128,10.0,2025-07-03
INV_06388,PRD_1242,WH_055,115,5.0,2024-12-07
INV_06389,PRD_0100,WH_001,61,21.0,2024-06-16
INV_06390,PRD_3882,WH_003,79,30.0,2025-01-08
INV_06391,PRD_2913,WH_057,25,,
INV_06392,PRD_1334,WH_080,92,7.0,2024-08-18
INV_06393,PRD_1036,WH_067,84,24.0,2024-01-18
INV_06394,PRD_4918,WH_002,18,8.0,2025-05-11
INV_06395,PRD_3754,WH_007,4,1.0,2025-04-23
INV_06396,PRD_0557,WH_061,57,15.0,
INV_06397,PRD_3433,WH_002,1,1.0,2025-08-02
INV_06398,PRD_1210,WH_077,0,0.0,2024-08-20
INV_06399,PRD_3131,WH_037,16,1.0,2024-02-22
INV_06400,PRD_1622,WH_020,43,13.0,2025-10-03
INV_06401,PRD_0581,WH_041,9,4.0,2025-07-12
INV_06402,PRD_2203,WH_066,190,17.0,2024-11-24
INV_06403,PRD_0988,WH_031,115,10.0,2025-02-20
INV_06404,PRD_2999,WH_028,0,0.0,2024-08-05
INV_06405,PRD_0977,WH_017,161,11.0,2025-12-09
INV_06406,PRD_3240,WH_045,41,,2024-06-01
INV_06407,PRD_2562,WH_006,0,,2024-11-23
INV_06408,PRD_3683,WH_031,57,17.0,
INV_06409,PRD_4199,WH_014,25,11.0,2024-02-03
INV_06410,PRD_4375,WH_003,249,16.0,2025-05-19
INV_06411,PRD_3283,WH_017,86,30.0,2025-06-10
INV_06412,PRD_2742,WH_048,101,7.0,2024-05-12
INV_06413,PRD_2508,WH_051,42,21.0,2025-12-22
INV_06414,PRD_4762,WH_054,12,7.0,2024-05-21
INV_06415,PRD_2253,WH_069,17,0.0,2025-10-26
INV_06416,PRD_2656,WH_003,79,10.0,2025-06-15
INV_06417,PRD_3202,WH_045,23,7.0,2024-07-06
INV_06418,PRD_2092,WH_062,131,11.0,2024-05-16
INV_06419,PRD_2378,WH_063,0,0.0,2024-06-08
INV_06420,PRD_4125,WH_063,80,,
INV_06421,PRD_3564,WH_038,20,13.0,2024-12-06
INV_06422,PRD_4183,WH_013,146,6.0,2025-05-19
INV_06423,PRD_4271,WH_044,21,6.0,2024-12-25
INV_06424,PRD_4506,WH_027,178,,2025-08-21
INV_06425,PRD_2474,WH_039,0,0.0,2025-07-20
INV_06426,PRD_0811,WH_035,54,4.0,2025-04-03
INV_06427,PRD_0889,WH_070,53,28.0,2024-01-13
INV_06428,PRD_2430,WH_071,69,11.0,
INV_06429,PRD_0017,WH_018,299,17.0,2025-05-18
INV_06430,PRD_3984,WH_016,84,16.0,2025-01-10
INV_06431,PRD_4656,WH_074,59,13.0,2024-12-26
INV_06432,PRD_0163,WH_018,33,6.0,2025-07-13
INV_06433,PRD_4612,WH_024,50,4.0,2025-05-24
INV_06434,PRD_2793,WH_077,123,27.0,2025-12-08
INV_06435,PRD_2159,WH_073,126,3.0,
INV_06436,PRD_0444,WH_041,208,13.0,2025-04-01
INV_06437,PRD_4441,WH_034,117,10.0,2024-08-20
INV_06438,PRD_3314,WH_023,51,30.0,2025-05-13
INV_06439,PRD_1483,WH_067,235,5.0,2025-04-07
INV_06440,PRD_0464,WH_005,149,0.0,
INV_06441,PRD_2131,WH_078,103,8.0,2024-12-20
INV_06442,PRD_4285,WH_026,68,25.0,2024-05-21
INV_06443,PRD_1660,WH_048,27,8.0,2024-03-16
INV_06444,PRD_4068,WH_025,0,0.0,2024-04-12
INV_06445,PRD_0990,WH_015,170,14.0,2024-10-05
INV_06446,PRD_2322,WH_070,216,11.0,
INV_06447,PRD_1941,WH_004,152,24.0,2024-03-24
INV_06448,PRD_1530,WH_014,62,5.0,2024-04-15
INV_06449,PRD_2872,WH_005,0,0.0,2025-04-07
INV_06450,PRD_0970,WH_032,146,17.0,2024-05-22
INV_06451,PRD_2493,WH_007,99,,2024-08-12
INV_06452,PRD_4098,WH_013,90,,2024-08-11
INV_06453,PRD_4684,WH_075,146,9.0,2025-06-03
INV_06454,PRD_4475,WH_052,20,11.0,2024-03-20
INV_06455,PRD_4143,WH_011,202,11.0,2025-08-16
INV_06456,PRD_4624,WH_043,186,21.0,2025-03-09
INV_06457,PRD_4217,WH_066,56,19.0,2025-06-04
INV_06458,PRD_2479,WH_030,207,,2025-10-18
INV_06459,PRD_1255,WH_068,70,9.0,
INV_06460,PRD_2321,WH_006,327,26.0,2025-03-21
INV_06461,PRD_4785,WH_027,57,22.0,2025-07-22
INV_06462,PRD_0922,WH_067,79,11.0,2024-08-27
INV_06463,PRD_4116,WH_050,13,0.0,2024-03-19
INV_06464,PRD_2331,WH_066,218,29.0,2024-07-15
INV_06465,PRD_4680,WH_026,82,5.0,2025-04-22
INV_06466,PRD_3984,WH_029,59,19.0,2024-08-21
INV_06467,PRD_0050,WH_045,113,1.0,2024-04-18
INV_06468,PRD_1924,WH_074,12,2.0,2024-06-04
INV_06469,PRD_3686,WH_059,0,0.0,2024-08-27
INV_06470,PRD_3204,WH_077,157,21.0,2024-08-13
INV_06471,PRD_2927,WH_028,104,30.0,2025-07-07
INV_06472,PRD_2455,WH_076,277,,
INV_06473,PRD_4577,WH_018,0,0.0,2025-11-16
INV_06474,PRD_2517,WH_080,175,7.0,2024-03-02
INV_06475,PRD_1235,WH_004,123,10.0,2024-08-17
INV_06476,PRD_4230,WH_065,171,8.0,2024-08-26
INV_06477,PRD_0311,WH_008,115,19.0,2025-09-15
INV_06478,PRD_1326,WH_030,178,20.0,2025-05-12
INV_06479,PRD_3682,WH_052,134,,2025-10-12
INV_06480,PRD_0457,WH_031,223,26.0,2025-12-20
INV_06481,PRD_0390,WH_035,98,12.0,2024-01-20
INV_06482,PRD_4088,WH_019,91,18.0,2024-10-05
INV_06483,PRD_4369,WH_024,115,,2024-03-21
INV_06484,PRD_1708,WH_021,31,26.0,2024-06-10
INV_06485,PRD_2772,WH_046,38,12.0,2024-06-08
INV_06486,PRD_0445,WH_024,0,0.0,2025-08-07
INV_06487,PRD_3060,WH_008,59,10.0,2024-04-03
INV_06488,PRD_0689,WH_058,21,20.0,2025-07-11
INV_06489,PRD_0116,WH_076,81,24.0,2025-09-09
INV_06490,PRD_3417,WH_028,290,28.0,2025-03-15
INV_06491,PRD_0159,WH_060,110,23.0,2025-03-21
INV_06492,PRD_2835,WH_029,87,22.0,2024-03-16
INV_06493,PRD_3780,WH_028,132,17.0,2025-07-23
INV_06494,PRD_2774,WH_072,182,,2024-06-16
INV_06495,PRD_4654,WH_014,59,5.0,2025-09-13
INV_06496,PRD_3126,WH_024,2,0.0,2025-07-05
INV_06497,PRD_1056,WH_002,392,0.0,2025-05-06
INV_06498,PRD_4207,WH_063,240,20.0,2024-11-15
INV_06499,PRD_1282,WH_055,325,14.0,2024-01-12
INV_06500,PRD_0317,WH_038,222,19.0,2024-02-27
INV_06501,PRD_0464,WH_049,78,,2024-12-26
INV_06502,PRD_4438,WH_019,168,0.0,2024-04-21
INV_06503,PRD_2966,WH_038,101,29.0,2024-11-19
INV_06504,PRD_4215,WH_052,37,16.0,2024-08-04
INV_06505,PRD_0697,WH_053,272,,
INV_06506,PRD_2604,WH_006,72,15.0,2025-10-16
INV_06507,PRD_0094,WH_056,208,18.0,2025-10-24
INV_06508,PRD_4827,WH_004,18,18.0,2024-12-15
INV_06509,PRD_0805,WH_069,168,10.0,2024-01-04
INV_06510,PRD_3400,WH_068,107,,2025-10-27
INV_06511,PRD_2091,WH_072,27,12.0,2024-11-07
INV_06512,PRD_2514,WH_011,44,23.0,
INV_06513,PRD_0766,WH_014,42,0.0,2025-08-13
INV_06514,PRD_4363,WH_074,54,26.0,2024-09-21
INV_06515,PRD_3071,WH_041,71,22.0,2025-07-09
INV_06516,PRD_1774,WH_017,0,0.0,2025-04-12
INV_06517,PRD_2278,WH_019,256,10.0,2024-03-21
INV_06518,PRD_2872,WH_049,43,6.0,2025-08-27
INV_06519,PRD_0379,WH_007,211,5.0,2025-04-14
INV_06520,PRD_3757,WH_056,63,9.0,2025-06-18
INV_06521,PRD_1788,WH_060,56,9.0,2024-04-04
INV_06522,PRD_1587,WH_032,40,27.0,2025-08-19
INV_06523,PRD_4597,WH_029,88,6.0,2024-02-03
INV_06524,PRD_0316,WH_003,256,,2025-09-10
INV_06525,PRD_1076,WH_023,215,5.0,2024-01-24
INV_06526,PRD_1445,WH_008,30,9.0,2025-07-22
INV_06527,PRD_3038,WH_026,36,1.0,2024-08-20
INV_06528,PRD_2062,WH_052,87,23.0,2024-02-23
INV_06529,PRD_3562,WH_024,230,26.0,2024-02-05
INV_06530,PRD_2728,WH_017,41,15.0,2025-05-03
INV_06531,PRD_3146,WH_024,238,9.0,2024-08-13
INV_06532,PRD_2908,WH_029,239,9.0,2024-07-02
INV_06533,PRD_1360,WH_024,68,27.0,2025-11-18
INV_06534,PRD_4089,WH_058,11,0.0,2024-04-12
INV_06535,PRD_4688,WH_078,311,27.0,
INV_06536,PRD_3461,WH_063,258,21.0,2025-03-08
INV_06537,PRD_4387,WH_071,138,8.0,2024-04-22
INV_06538,PRD_0580,WH_028,376,5.0,2025-02-11
INV_06539,PRD_4653,WH_027,209,16.0,
INV_06540,PRD_0619,WH_035,120,7.0,2024-03-03
INV_06541,PRD_4240,WH_045,164,,2025-10-26
INV_06542,PRD_1655,WH_005,74,10.0,2025-03-11
INV_06543,PRD_3908,WH_052,80,30.0,2025-02-03
INV_06544,PRD_4091,WH_037,217,3.0,2024-12-20
INV_06545,PRD_4707,WH_042,72,20.0,2024-02-11
INV_06546,PRD_1837,WH_022,199,20.0,2024-07-06
INV_06547,PRD_0190,WH_046,19,13.0,
INV_06548,PRD_0841,WH_044,188,21.0,2025-10-24
INV_06549,PRD_0752,WH_071,59,,2024-04-13
INV_06550,PRD_3393,WH_018,56,25.0,2024-09-03
INV_06551,PRD_3482,WH_039,118,18.0,2025-02-09
INV_06552,PRD_4978,WH_031,92,12.0,2025-12-21
INV_06553,PRD_4483,WH_009,13,11.0,
INV_06554,PRD_3207,WH_004,34,6.0,2024-10-27
INV_06555,PRD_3190,WH_060,65,8.0,2025-05-10
INV_06556,PRD_3023,WH_058,144,27.0,2024-11-16
INV_06557,PRD_0030,WH_073,348,18.0,2024-09-14
INV_06558,PRD_4845,WH_069,100,18.0,2024-10-08
INV_06559,PRD_1048,WH_026,27,14.0,2025-12-04
INV_06560,PRD_4892,WH_049,61,5.0,2024-12-24
INV_06561,PRD_1440,WH_014,71,8.0,2025-01-21
INV_06562,PRD_2634,WH_034,52,2.0,2024-06-14
