po_id,product_id,supplier_id,warehouse_id,order_date,expected_date,received_date,order_qty,received_qty
PO_09333,PRD_2045,SUP_066,WH_042,2025-11-06,2025-11-15,2025-11-15,208,208.0
PO_09334,PRD_1942,SUP_095,WH_058,2023-11-19,2023-11-21,2023-11-29,100,100.0
PO_09335,PRD_0236,SUP_185,WH_050,2022-03-10,2022-03-24,2022-03-24,368,368.0
PO_09336,PRD_4806,SUP_145,WH_042,2024-02-04,2024-02-11,2024-02-11,199,199.0
PO_09337,PRD_2252,SUP_095,WH_001,2025-06-07,2025-06-09,2025-06-09,289,238.0
PO_09338,PRD_4797,SUP_157,WH_075,2022-06-19,2022-06-20,2022-06-20,174,174.0
PO_09339,PRD_4247,SUP_197,WH_018,2023-02-26,2023-03-07,,96,
PO_09340,PRD_0945,SUP_160,WH_043,2024-12-10,2024-12-15,2024-12-15,208,208.0
PO_09341,PRD_4745,SUP_037,WH_055,2025-05-14,2025-05-26,2025-05-27,242,214.0
PO_09342,PRD_1928,SUP_047,WH_078,2025-03-15,2025-03-19,2025-03-19,261,261.0
PO_09343,PRD_3917,SUP_126,WH_018,2024-01-15,2024-01-18,2024-01-18,260,260.0
PO_09344,PRD_4439,SUP_149,WH_065,2025-06-14,2025-06-21,2025-06-21,422,422.0
PO_09345,PRD_4833,SUP_084,WH_043,2022-12-01,2022-12-02,2022-12-02,308,308.0
PO_09346,PRD_0644,SUP_138,WH_005,2022-07-01,2022-07-09,2022-07-11,23,23.0
PO_09347,PRD_4894,SUP_045,WH_070,2023-09-03,2023-09-17,2023-09-17,265,265.0
PO_09348,PRD_1796,SUP_165,WH_048,2024-02-01,2024-02-10,2024-02-10,421,421.0
PO_09349,PRD_3977,SUP_194,WH_002,2025-09-08,2025-09-14,2025-09-14,452,452.0
PO_09350,PRD_2379,SUP_078,WH_047,2023-04-15,2023-04-16,2023-04-22,219,219.0
PO_09351,PRD_1396,SUP_152,WH_020,2024-09-07,2024-09-16,2024-09-16,235,235.0
PO_09352,PRD_0248,SUP_163,WH_073,2022-04-12,2022-04-19,,55,
PO_09353,PRD_0990,SUP_050,WH_058,2023-11-19,2023-11-22,2023-11-28,202,202.0
PO_09354,PRD_4640,SUP_167,WH_042,2025-12-11,2025-12-14,2025-12-14,167,167.0
PO_09355,PRD_2501,SUP_108,WH_028,2022-01-16,2022-01-24,,123,
PO_09356,PRD_4311,SUP_128,WH_019,2022-12-19,2022-12-22,2022-12-22,92,92.0
PO_09357,PRD_4584,SUP_012,WH_021,2024-10-01,2024-10-14,2024-10-14,324,324.0
PO_09358,PRD_4256,SUP_035,WH_058,2024-12-23,2025-01-02,2025-01-02,255,255.0
PO_09359,PRD_3816,SUP_163,WH_074,2025-06-13,2025-06-20,2025-06-20,264,264.0
PO_09360,PRD_2917,SUP_174,WH_016,2025-05-21,2025-05-29,2025-05-29,30,29.0
PO_09361,PRD_3580,SUP_155,WH_075,2024-10-22,2024-10-23,2024-10-23,66,66.0
PO_09362,PRD_1795,SUP_022,WH_027,2022-09-14,2022-09-27,2022-09-27,499,499.0
PO_09363,PRD_1776,SUP_014,WH_034,2024-07-06,2024-07-19,2024-07-19,438,438.0
PO_09364,PRD_1837,SUP_119,WH_050,2024-07-23,2024-07-29,2024-07-29,413,413.0
PO_09365,PRD_1229,SUP_199,WH_068,2022-06-15,2022-06-16,2022-06-16,417,417.0
PO_09366,PRD_2356,SUP_051,WH_076,2024-07-18,2024-07-25,2024-07-25,45,41.0
PO_09367,PRD_2114,SUP_008,WH_048,2024-09-08,2024-09-15,2024-09-15,446,446.0
PO_09368,PRD_3762,SUP_172,WH_029,2022-03-19,2022-03-27,2022-03-27,414,414.0
PO_09369,PRD_4471,SUP_031,WH_068,2025-03-18,2025-03-22,2025-03-28,200,133.0
PO_09370,PRD_3756,SUP_024,WH_039,2022-03-12,2022-03-21,,454,
PO_09371,PRD_2565,SUP_111,WH_013,2025-11-01,2025-11-03,2025-11-09,25,24.0
PO_09372,PRD_3790,SUP_172,WH_010,2023-09-06,2023-09-14,2023-09-14,147,147.0
PO_09373,PRD_0696,SUP_131,WH_003,2022-06-20,2022-06-27,2022-06-27,228,137.0
PO_09374,PRD_1626,SUP_138,WH_001,2023-10-01,2023-10-09,2023-10-09,309,309.0
PO_09375,PRD_1095,SUP_174,WH_061,2024-05-04,2024-05-12,2024-05-12,187,131.0
PO_09376,PRD_1416,SUP_040,WH_068,2025-08-17,2025-08-31,2025-08-31,335,333.0
PO_09377,PRD_2506,SUP_072,WH_071,2022-02-05,2022-02-09,2022-02-09,81,81.0
PO_09378,PRD_4134,SUP_103,WH_031,2022-07-14,2022-07-25,2022-07-25,410,410.0
PO_09379,PRD_0307,SUP_086,WH_006,2023-01-13,2023-01-15,2023-01-15,427,427.0
PO_09380,PRD_2481,SUP_022,WH_048,2025-12-18,2025-12-31,,170,
PO_09381,PRD_2940,SUP_153,WH_070,2023-09-12,2023-09-16,2023-09-20,300,300.0
PO_09382,PRD_2423,SUP_174,WH_052,2022-12-21,2022-12-29,2022-12-29,411,411.0
PO_09383,PRD_1373,SUP_185,WH_061,2022-06-05,2022-06-19,,213,
PO_09384,PRD_0255,SUP_058,WH_011,2025-07-02,2025-07-03,2025-07-03,233,223.0
PO_09385,PRD_4212,SUP_081,WH_072,2025-12-17,2025-12-25,2025-12-25,484,484.0
PO_09386,PRD_0929,SUP_141,WH_063,2025-09-07,2025-09-19,2025-09-19,44,44.0
PO_09387,PRD_2010,SUP_033,WH_052,2023-10-26,2023-11-09,2023-11-17,80,80.0
PO_09388,PRD_3460,SUP_030,WH_069,2024-06-23,2024-07-05,2024-07-05,42,42.0
PO_09389,PRD_2240,SUP_011,WH_033,2024-06-04,2024-06-15,2024-06-15,470,470.0
PO_09390,PRD_4996,SUP_128,WH_032,2022-12-09,2022-12-12,2022-12-20,472,472.0
PO_09391,PRD_1097,SUP_163,WH_017,2025-01-01,2025-01-08,2025-01-13,203,203.0
PO_09392,PRD_2284,SUP_161,WH_071,2023-05-27,2023-06-01,2023-06-09,21,21.0
PO_09393,PRD_3740,SUP_069,WH_037,2025-06-17,2025-07-01,2025-07-05,28,28.0
PO_09394,PRD_2977,SUP_114,WH_050,2023-03-22,2023-04-02,2023-04-02,343,343.0
PO_09395,PRD_1045,SUP_157,WH_065,2022-09-13,2022-09-14,2022-09-14,235,235.0
PO_09396,PRD_2176,SUP_184,WH_032,2025-02-03,2025-02-06,2025-02-06,162,162.0
PO_09397,PRD_1122,SUP_132,WH_007,2025-02-26,2025-03-02,2025-03-02,155,155.0
PO_09398,PRD_1335,SUP_085,WH_037,2025-05-15,2025-05-17,,24,
PO_09399,PRD_0454,SUP_046,WH_075,2025-07-14,2025-07-23,2025-07-23,307,307.0
PO_09400,PRD_4582,SUP_127,WH_027,2024-12-08,2024-12-18,2024-12-18,36,36.0
PO_09401,PRD_2336,SUP_018,WH_045,2024-07-07,2024-07-13,2024-07-18,261,261.0
PO_09402,PRD_3702,SUP_069,WH_030,2022-12-15,2022-12-29,2022-12-29,320,320.0
PO_09403,PRD_3146,SUP_048,WH_073,2025-06-08,2025-06-21,2025-06-26,193,193.0
PO_09404,PRD_1327,SUP_020,WH_055,2024-06-07,2024-06-09,2024-06-11,198,198.0
PO_09405,PRD_3003,SUP_062,WH_033,2025-04-12,2025-04-20,2025-04-24,32,32.0
PO_09406,PRD_1114,SUP_019,WH_023,2022-05-15,2022-05-27,2022-05-27,426,426.0
PO_09407,PRD_0263,SUP_028,WH_008,2023-03-22,2023-04-03,2023-04-11,112,112.0
PO_09408,PRD_3517,SUP_192,WH_012,2023-08-25,2023-08-27,2023-08-29,479,479.0
PO_09409,PRD_1395,SUP_040,WH_027,2025-01-07,2025-01-21,2025-01-26,169,169.0
PO_09410,PRD_4136,SUP_179,WH_057,2023-03-21,2023-03-25,,262,
PO_09411,PRD_2295,SUP_161,WH_038,2023-12-07,2023-12-12,2023-12-12,283,283.0
PO_09412,PRD_1316,SUP_061,WH_019,2022-11-27,2022-12-09,2022-12-09,251,251.0
PO_09413,PRD_0022,SUP_024,WH_058,2025-09-09,2025-09-18,2025-09-18,471,471.0
PO_09414,PRD_0062,SUP_126,WH_058,2024-10-27,2024-10-30,2024-10-30,78,78.0
PO_09415,PRD_2365,SUP_148,WH_017,2022-09-05,2022-09-08,2022-09-08,22,22.0
PO_09416,PRD_0308,SUP_058,WH_064,2022-09-08,2022-09-09,2022-09-09,303,303.0
PO_09417,PRD_3037,SUP_174,WH_074,2025-06-02,2025-06-10,2025-06-10,337,337.0
PO_09418,PRD_2022,SUP_156,WH_012,2023-03-18,2023-03-20,2023-03-26,81,81.0
PO_09419,PRD_4099,SUP_128,WH_041,2025-07-20,2025-07-23,2025-07-31,235,235.0
PO_09420,PRD_3522,SUP_019,WH_001,2024-11-02,2024-11-14,2024-11-14,247,163.0
PO_09421,PRD_0617,SUP_149,WH_013,2024-07-03,2024-07-10,2024-07-10,314,314.0
PO_09422,PRD_1149,SUP_046,WH_046,2024-08-14,2024-08-23,2024-08-23,35,35.0
PO_09423,PRD_4202,SUP_049,WH_077,2025-04-07,2025-04-16,2025-04-16,364,364.0
PO_09424,PRD_3291,SUP_058,WH_064,2024-02-09,2024-02-10,2024-02-10,120,120.0
PO_09425,PRD_2803,SUP_178,WH_004,2023-11-22,2023-11-30,2023-11-30,37,37.0
PO_09426,PRD_0517,SUP_010,WH_073,2023-07-09,2023-07-22,2023-07-22,238,238.0
PO_09427,PRD_2755,SUP_060,WH_036,2023-09-21,2023-10-01,2023-10-01,164,164.0
PO_09428,PRD_0073,SUP_034,WH_069,2022-02-24,2022-03-07,,390,
PO_09429,PRD_2986,SUP_077,WH_009,2022-05-03,2022-05-06,2022-05-08,210,210.0
PO_09430,PRD_4679,SUP_135,WH_034,2025-01-04,2025-01-12,2025-01-12,154,154.0
PO_09431,PRD_3062,SUP_021,WH_002,2024-09-21,2024-10-01,2024-10-01,79,79.0
PO_09432,PRD_3039,SUP_116,WH_028,2024-12-27,2025-01-05,2025-01-05,441,286.0
PO_09433,PRD_2461,SUP_063,WH_020,2023-05-18,2023-05-29,2023-05-29,150,150.0
PO_09434,PRD_4601,SUP_018,WH_003,2025-11-13,2025-11-19,2025-11-19,156,156.0
PO_09435,PRD_3451,SUP_176,WH_001,2023-03-02,2023-03-13,2023-03-18,235,235.0
PO_09436,PRD_2371,SUP_174,WH_072,2025-07-18,2025-07-26,2025-07-29,309,309.0
PO_09437,PRD_4867,SUP_111,WH_055,2023-10-01,2023-10-03,2023-10-03,112,112.0
PO_09438,PRD_4543,SUP_127,WH_058,2025-05-19,2025-05-29,,327,
PO_09439,PRD_1620,SUP_108,WH_027,2022-07-07,2022-07-15,2022-07-15,118,76.0
PO_09440,PRD_0818,SUP_146,WH_067,2024-09-11,2024-09-25,2024-09-25,493,493.0
PO_09441,PRD_0737,SUP_134,WH_011,2022-10-01,2022-10-02,2022-10-05,92,92.0
PO_09442,PRD_3661,SUP_153,WH_056,2023-02-04,2023-02-08,2023-02-08,358,358.0
PO_09443,PRD_1340,SUP_100,WH_067,2023-01-04,2023-01-11,2023-01-11,244,244.0
PO_09444,PRD_2817,SUP_117,WH_032,2022-04-21,2022-05-03,2022-05-03,47,47.0
PO_09445,PRD_4553,SUP_129,WH_010,2025-07-08,2025-07-11,2025-07-11,374,374.0
PO_09446,PRD_4503,SUP_192,WH_046,2025-03-10,2025-03-12,2025-03-12,263,263.0
PO_09447,PRD_0875,SUP_174,WH_057,2023-02-06,2023-02-14,2023-02-17,115,115.0
PO_09448,PRD_3279,SUP_019,WH_072,2023-06-18,2023-06-30,2023-06-30,216,216.0
PO_09449,PRD_4560,SUP_033,WH_046,2025-11-11,2025-11-25,2025-11-25,218,218.0
PO_09450,PRD_0834,SUP_033,WH_004,2022-03-23,2022-04-06,,294,
PO_09451,PRD_4786,SUP_159,WH_032,2025-02-15,2025-02-27,2025-02-27,71,71.0
PO_09452,PRD_3590,SUP_148,WH_031,2025-08-05,2025-08-08,2025-08-14,347,347.0
PO_09453,PRD_0054,SUP_071,WH_034,2022-12-17,2022-12-27,2022-12-27,166,154.0
PO_09454,PRD_0754,SUP_001,WH_023,2023-04-18,2023-04-25,2023-04-25,376,376.0
PO_09455,PRD_1052,SUP_132,WH_064,2024-01-08,2024-01-12,2024-01-12,32,32.0
PO_09456,PRD_0337,SUP_028,WH_011,2022-08-14,2022-08-26,2022-08-26,339,320.0
PO_09457,PRD_3565,SUP_154,WH_054,2023-07-01,2023-07-13,2023-07-13,171,171.0
PO_09458,PRD_0534,SUP_165,WH_004,2025-11-20,2025-11-29,2025-11-29,318,318.0
PO_09459,PRD_2192,SUP_177,WH_070,2023-04-22,2023-04-23,2023-04-23,329,329.0
PO_09460,PRD_4976,SUP_084,WH_025,2023-02-21,2023-02-22,2023-02-22,494,494.0
PO_09461,PRD_1838,SUP_005,WH_067,2025-02-06,2025-02-10,2025-02-16,282,203.0
PO_09462,PRD_0159,SUP_071,WH_014,2023-11-26,2023-12-06,2023-12-06,77,77.0
PO_09463,PRD_3164,SUP_174,WH_075,2022-09-14,2022-09-22,2022-09-22,414,414.0
PO_09464,PRD_2166,SUP_006,WH_056,2023-03-15,2023-03-29,2023-04-06,172,172.0
PO_09465,PRD_0871,SUP_187,WH_004,2024-12-13,2024-12-16,2024-12-20,216,216.0
PO_09466,PRD_4703,SUP_125,WH_057,2022-10-19,2022-10-23,2022-10-23,438,279.0
PO_09467,PRD_1662,SUP_091,WH_002,2023-09-03,2023-09-04,2023-09-04,493,493.0
PO_09468,PRD_0807,SUP_104,WH_009,2024-04-16,2024-04-24,2024-04-30,226,226.0
PO_09469,PRD_2656,SUP_091,WH_001,2023-09-01,2023-09-02,,481,
PO_09470,PRD_4621,SUP_122,WH_025,2024-03-22,2024-03-26,,412,
PO_09471,PRD_0597,SUP_001,WH_001,2024-09-05,2024-09-12,,76,
PO_09472,PRD_3365,SUP_181,WH_014,2023-06-21,2023-06-29,2023-06-29,331,331.0
PO_09473,PRD_2828,SUP_014,WH_080,2024-12-07,2024-12-20,2024-12-20,26,18.0
PO_09474,PRD_3919,SUP_126,WH_062,2023-01-13,2023-01-16,2023-01-16,152,152.0
PO_09475,PRD_3513,SUP_069,WH_049,2025-09-14,2025-09-28,,155,
PO_09476,PRD_2368,SUP_110,WH_008,2025-10-09,2025-10-13,,122,
PO_09477,PRD_0647,SUP_103,WH_050,2023-10-26,2023-11-06,2023-11-06,27,27.0
PO_09478,PRD_2804,SUP_141,WH_026,2022-04-06,2022-04-18,2022-04-18,199,199.0
PO_09479,PRD_3726,SUP_150,WH_079,2024-05-04,2024-05-16,2024-05-16,168,143.0
PO_09480,PRD_0255,SUP_058,WH_065,2024-02-15,2024-02-16,2024-02-16,422,422.0
PO_09481,PRD_1594,SUP_125,WH_064,2022-08-15,2022-08-19,2022-08-21,171,171.0
PO_09482,PRD_3515,SUP_139,WH_014,2022-08-19,2022-08-20,2022-08-20,276,276.0
PO_09483,PRD_4605,SUP_196,WH_026,2024-02-19,2024-03-03,2024-03-03,229,229.0
PO_09484,PRD_0143,SUP_109,WH_014,2024-07-05,2024-07-10,2024-07-10,206,206.0
PO_09485,PRD_0377,SUP_186,WH_022,2024-12-11,2024-12-20,2024-12-20,456,456.0
PO_09486,PRD_1958,SUP_011,WH_051,2025-02-25,2025-03-08,,380,
PO_09487,PRD_2268,SUP_080,WH_052,2025-01-15,2025-01-16,2025-01-16,427,427.0
PO_09488,PRD_3261,SUP_105,WH_009,2025-09-02,2025-09-13,2025-09-13,89,89.0
PO_09489,PRD_2950,SUP_030,WH_018,2023-01-07,2023-01-19,2023-01-19,86,74.0
PO_09490,PRD_4088,SUP_041,WH_045,2024-12-18,2024-12-19,2024-12-19,203,203.0
PO_09491,PRD_2659,SUP_046,WH_040,2025-12-26,2026-01-04,2026-01-04,340,340.0
PO_09492,PRD_0459,SUP_118,WH_016,2022-12-10,2022-12-21,,278,
PO_09493,PRD_2615,SUP_046,WH_023,2023-04-24,2023-05-03,2023-05-03,223,223.0
PO_09494,PRD_4016,SUP_179,WH_038,2023-08-24,2023-08-28,2023-08-28,433,433.0
PO_09495,PRD_1769,SUP_047,WH_044,2024-01-17,2024-01-21,2024-01-21,40,40.0
PO_09496,PRD_4674,SUP_068,WH_063,2024-12-15,2024-12-16,2024-12-16,243,243.0
PO_09497,PRD_3667,SUP_019,WH_077,2022-05-01,2022-05-13,2022-05-14,326,326.0
PO_09498,PRD_3307,SUP_153,WH_052,2023-11-12,2023-11-16,2023-11-16,478,478.0
PO_09499,PRD_0663,SUP_149,WH_037,2025-04-04,2025-04-11,2025-04-11,156,156.0
PO_09500,PRD_1855,SUP_035,WH_023,2024-10-09,2024-10-19,2024-10-19,320,194.0
PO_09501,PRD_2155,SUP_062,WH_066,2022-02-27,2022-03-07,,174,
PO_09502,PRD_4640,SUP_167,WH_015,2025-08-24,2025-08-27,2025-08-27,480,480.0
PO_09503,PRD_4003,SUP_156,WH_034,2023-10-16,2023-10-18,,232,
PO_09504,PRD_1051,SUP_132,WH_043,2023-09-13,2023-09-17,2023-09-17,398,241.0
PO_09505,PRD_4928,SUP_092,WH_049,2022-01-06,2022-01-07,2022-01-07,418,418.0
PO_09506,PRD_4441,SUP_058,WH_020,2024-07-09,2024-07-10,2024-07-10,399,399.0
PO_09507,PRD_3759,SUP_196,WH_024,2025-06-10,2025-06-23,2025-06-28,488,431.0
PO_09508,PRD_4159,SUP_032,WH_076,2024-04-11,2024-04-25,2024-05-03,111,111.0
PO_09509,PRD_1375,SUP_107,WH_035,2024-10-10,2024-10-16,,380,
PO_09510,PRD_0977,SUP_185,WH_068,2024-01-16,2024-01-30,2024-01-30,462,462.0
PO_09511,PRD_2373,SUP_174,WH_068,2022-01-20,2022-01-28,2022-01-28,237,158.0
PO_09512,PRD_3175,SUP_062,WH_003,2022-09-04,2022-09-12,2022-09-12,111,66.0
PO_09513,PRD_4305,SUP_154,WH_064,2022-06-14,2022-06-26,2022-06-26,290,290.0
PO_09514,PRD_2196,SUP_152,WH_004,2022-04-12,2022-04-21,,194,
PO_09515,PRD_4165,SUP_117,WH_017,2023-06-16,2023-06-28,2023-06-28,90,90.0
PO_09516,PRD_1767,SUP_007,WH_007,2022-03-07,2022-03-12,2022-03-18,253,253.0
PO_09517,PRD_3841,SUP_042,WH_028,2023-08-06,2023-08-07,2023-08-07,276,276.0
PO_09518,PRD_4573,SUP_024,WH_077,2024-09-13,2024-09-22,2024-09-22,411,411.0
PO_09519,PRD_4047,SUP_197,WH_004,2024-08-24,2024-09-02,2024-09-02,375,375.0
PO_09520,PRD_3279,SUP_019,WH_064,2022-05-24,2022-06-05,2022-06-08,338,338.0
PO_09521,PRD_2889,SUP_109,WH_063,2023-11-09,2023-11-14,2023-11-14,334,329.0
PO_09522,PRD_2949,SUP_041,WH_058,2025-07-16,2025-07-17,2025-07-17,86,86.0
PO_09523,PRD_3934,SUP_027,WH_043,2023-02-10,2023-02-22,2023-02-22,389,389.0
PO_09524,PRD_4988,SUP_062,WH_057,2024-12-20,2024-12-28,2024-12-28,425,425.0
PO_09525,PRD_4871,SUP_021,WH_006,2022-10-08,2022-10-18,2022-10-18,155,112.0
PO_09526,PRD_4313,SUP_117,WH_036,2022-11-16,2022-11-28,2022-11-28,489,489.0
PO_09527,PRD_4389,SUP_031,WH_022,2024-01-24,2024-01-28,2024-02-03,167,167.0
PO_09528,PRD_1542,SUP_077,WH_027,2022-09-14,2022-09-17,2022-09-17,385,324.0
PO_09529,PRD_2753,SUP_076,WH_057,2025-08-26,2025-08-28,2025-08-31,226,226.0
PO_09530,PRD_1701,SUP_196,WH_002,2023-10-24,2023-11-06,2023-11-12,50,50.0
PO_09531,PRD_3016,SUP_159,WH_049,2024-08-01,2024-08-13,2024-08-13,405,281.0
PO_09532,PRD_4533,SUP_012,WH_077,2025-08-13,2025-08-26,2025-08-26,492,492.0
PO_09533,PRD_3975,SUP_167,WH_040,2022-09-18,2022-09-21,2022-09-21,91,91.0
PO_09534,PRD_4475,SUP_166,WH_059,2025-12-23,2025-12-26,2025-12-26,457,457.0
PO_09535,PRD_1711,SUP_108,WH_025,2023-03-21,2023-03-29,2023-03-29,319,256.0
PO_09536,PRD_4475,SUP_166,WH_032,2022-12-11,2022-12-14,2022-12-14,454,360.0
PO_09537,PRD_1063,SUP_170,WH_012,2022-03-01,2022-03-09,,124,
PO_09538,PRD_2676,SUP_188,WH_063,2024-05-14,2024-05-23,2024-05-23,330,330.0
PO_09539,PRD_1266,SUP_041,WH_001,2025-03-09,2025-03-10,2025-03-10,82,82.0
PO_09540,PRD_3363,SUP_019,WH_013,2022-01-26,2022-02-07,2022-02-07,132,132.0
PO_09541,PRD_1514,SUP_193,WH_019,2025-12-14,2025-12-16,2025-12-16,489,489.0
PO_09542,PRD_3871,SUP_011,WH_030,2023-09-09,2023-09-20,2023-09-20,341,341.0
PO_09543,PRD_0128,SUP_073,WH_076,2022-05-18,2022-05-30,2022-05-30,446,435.0
PO_09544,PRD_2413,SUP_031,WH_067,2022-12-04,2022-12-08,2022-12-08,470,470.0
PO_09545,PRD_0521,SUP_008,WH_025,2022-05-07,2022-05-14,2022-05-14,139,139.0
PO_09546,PRD_4564,SUP_040,WH_071,2023-05-24,2023-06-07,2023-06-07,212,212.0
PO_09547,PRD_3026,SUP_068,WH_062,2025-12-25,2025-12-26,2025-12-26,230,224.0
PO_09548,PRD_3053,SUP_126,WH_070,2023-02-05,2023-02-08,2023-02-08,426,426.0
PO_09549,PRD_3339,SUP_181,WH_061,2025-11-16,2025-11-24,2025-12-02,316,316.0
PO_09550,PRD_1307,SUP_119,WH_056,2025-03-27,2025-04-02,2025-04-02,214,214.0
PO_09551,PRD_0077,SUP_065,WH_022,2024-04-27,2024-05-05,2024-05-05,395,395.0
PO_09552,PRD_3448,SUP_058,WH_079,2023-06-14,2023-06-15,2023-06-15,363,363.0
PO_09553,PRD_1136,SUP_099,WH_057,2024-09-18,2024-09-24,2024-09-24,106,106.0
PO_09554,PRD_4612,SUP_085,WH_073,2024-12-19,2024-12-21,2024-12-21,56,56.0
PO_09555,PRD_1458,SUP_134,WH_074,2023-10-08,2023-10-09,2023-10-14,264,188.0
PO_09556,PRD_3741,SUP_196,WH_037,2025-04-27,2025-05-10,2025-05-17,291,226.0
PO_09557,PRD_1713,SUP_108,WH_076,2023-03-05,2023-03-13,2023-03-13,481,349.0
PO_09558,PRD_3621,SUP_078,WH_045,2024-08-25,2024-08-26,2024-08-26,468,468.0
PO_09559,PRD_1749,SUP_145,WH_044,2024-07-10,2024-07-17,2024-07-25,27,27.0
PO_09560,PRD_1068,SUP_024,WH_002,2023-09-06,2023-09-15,2023-09-15,162,162.0
PO_09561,PRD_1807,SUP_110,WH_003,2024-08-13,2024-08-17,,156,
PO_09562,PRD_0780,SUP_177,WH_076,2023-04-04,2023-04-05,2023-04-06,135,135.0
PO_09563,PRD_0227,SUP_073,WH_058,2022-11-18,2022-11-30,,460,
PO_09564,PRD_2291,SUP_174,WH_066,2025-10-17,2025-10-25,2025-10-25,283,228.0
PO_09565,PRD_0811,SUP_108,WH_071,2023-03-20,2023-03-28,,171,
PO_09566,PRD_1748,SUP_022,WH_028,2025-08-27,2025-09-09,2025-09-09,454,454.0
PO_09567,PRD_0255,SUP_058,WH_061,2025-03-08,2025-03-09,2025-03-09,491,491.0
PO_09568,PRD_4820,SUP_098,WH_003,2025-12-15,2025-12-25,2025-12-31,436,436.0
PO_09569,PRD_1829,SUP_098,WH_036,2022-01-09,2022-01-19,2022-01-19,384,284.0
PO_09570,PRD_1418,SUP_115,WH_023,2022-09-06,2022-09-07,2022-09-11,161,161.0
PO_09571,PRD_3020,SUP_065,WH_069,2022-07-23,2022-07-31,,190,
PO_09572,PRD_0085,SUP_070,WH_079,2024-08-17,2024-08-18,2024-08-20,178,157.0
PO_09573,PRD_0613,SUP_012,WH_060,2025-07-25,2025-08-07,2025-08-07,37,37.0
PO_09574,PRD_4860,SUP_047,WH_065,2025-06-02,2025-06-06,2025-06-06,423,377.0
PO_09575,PRD_3337,SUP_177,WH_069,2024-02-25,2024-02-26,2024-02-26,386,386.0
PO_09576,PRD_3360,SUP_105,WH_036,2023-11-08,2023-11-19,2023-11-19,176,176.0
PO_09577,PRD_2178,SUP_137,WH_009,2022-09-14,2022-09-16,,448,
PO_09578,PRD_3051,SUP_103,WH_021,2024-03-13,2024-03-24,2024-03-24,211,211.0
PO_09579,PRD_1500,SUP_174,WH_008,2025-09-04,2025-09-12,2025-09-12,159,159.0
PO_09580,PRD_4684,SUP_135,WH_006,2024-06-01,2024-06-09,2024-06-17,447,447.0
PO_09581,PRD_3281,SUP_051,WH_048,2025-04-10,2025-04-17,,180,
PO_09582,PRD_0865,SUP_160,WH_047,2025-03-15,2025-03-20,2025-03-22,149,149.0
PO_09583,PRD_3613,SUP_074,WH_021,2025-11-13,2025-11-27,2025-11-27,352,352.0
PO_09584,PRD_3527,SUP_079,WH_051,2023-08-24,2023-08-29,2023-08-29,472,472.0
PO_09585,PRD_4307,SUP_024,WH_038,2025-02-21,2025-03-02,2025-03-02,121,121.0
PO_09586,PRD_0064,SUP_126,WH_028,2024-08-12,2024-08-15,2024-08-15,477,463.0
PO_09587,PRD_3137,SUP_021,WH_065,2024-09-10,2024-09-20,2024-09-20,496,449.0
PO_09588,PRD_0838,SUP_177,WH_042,2023-04-26,2023-04-27,,473,
PO_09589,PRD_1101,SUP_194,WH_058,2023-07-12,2023-07-18,2023-07-18,461,461.0
PO_09590,PRD_0309,SUP_105,WH_080,2024-10-13,2024-10-24,2024-10-24,101,64.0
PO_09591,PRD_0303,SUP_175,WH_059,2024-01-15,2024-01-19,2024-01-19,41,41.0
PO_09592,PRD_4106,SUP_106,WH_044,2022-08-16,2022-08-17,2022-08-17,399,399.0
PO_09593,PRD_1656,SUP_104,WH_080,2022-09-04,2022-09-12,2022-09-12,372,372.0
PO_09594,PRD_1084,SUP_044,WH_023,2025-11-05,2025-11-16,2025-11-16,445,445.0
PO_09595,PRD_4982,SUP_045,WH_034,2022-07-19,2022-08-02,2022-08-02,43,43.0
PO_09596,PRD_3974,SUP_121,WH_049,2025-02-04,2025-02-07,2025-02-07,159,159.0
PO_09597,PRD_1791,SUP_084,WH_032,2024-04-25,2024-04-26,2024-04-26,278,278.0
PO_09598,PRD_0569,SUP_067,WH_023,2022-10-27,2022-10-31,2022-10-31,133,133.0
PO_09599,PRD_0305,SUP_011,WH_056,2022-05-15,2022-05-26,2022-05-31,398,398.0
PO_09600,PRD_3645,SUP_111,WH_060,2025-05-12,2025-05-14,2025-05-14,495,425.0
PO_09601,PRD_0978,SUP_085,WH_079,2024-12-19,2024-12-21,2024-12-21,469,469.0
PO_09602,PRD_4382,SUP_115,WH_007,2024-05-01,2024-05-02,2024-05-02,498,498.0
PO_09603,PRD_4497,SUP_004,WH_060,2024-01-20,2024-02-02,2024-02-02,112,90.0
PO_09604,PRD_3151,SUP_114,WH_075,2022-03-16,2022-03-27,2022-03-27,347,347.0
PO_09605,PRD_2188,SUP_095,WH_012,2025-07-15,2025-07-17,2025-07-20,447,447.0
PO_09606,PRD_2791,SUP_135,WH_049,2022-11-11,2022-11-19,2022-11-19,106,106.0
PO_09607,PRD_2163,SUP_028,WH_017,2025-01-11,2025-01-23,2025-01-23,27,27.0
PO_09608,PRD_1080,SUP_109,WH_005,2024-10-20,2024-10-25,2024-10-25,196,196.0
PO_09609,PRD_4200,SUP_069,WH_038,2025-08-07,2025-08-21,,134,
PO_09610,PRD_1461,SUP_062,WH_060,2023-04-18,2023-04-26,2023-05-02,352,352.0
PO_09611,PRD_0520,SUP_046,WH_025,2024-01-25,2024-02-03,2024-02-03,338,338.0
